image,age_deepface,gender_deepface,race_deepface,emotion_deepface,face_confidence_deepface,gender_Woman,gender_Man,race_asian,race_indian,race_black,race_white,race_middle eastern,race_latino hispanic,emotion_angry,emotion_disgust,emotion_fear,emotion_happy,emotion_sad,emotion_surprise,emotion_neutral
cashier_middle aged_prompt_1_45.png,36,Man,white,neutral,1.0,0.038459506,99.96154,0.098184414,2.0266871,0.07301733,42.481697,40.84882,14.471597,9.050571,2.4469313e-05,0.005149526,4.2092047,4.8812428,0.00016789236,81.85364
cashier_middle aged_prompt_0_23.png,45,Woman,white,happy,1.0,99.99988,0.00011775022,0.6391454,0.51176095,0.090457,57.28066,10.913779,30.564198,0.42742378,0.0030024874,0.109113015,91.98527,0.42224878,0.03560656,7.0173335
cashier_middle aged_prompt_0_41.png,57,Woman,white,happy,1.0,99.99909,0.0009069623,0.0067555415,0.002422331,0.0001411478,97.98315,0.9029558,1.1045824,1.5710189e-06,9.499567e-07,2.5882857e-06,99.60629,0.0016427335,0.00428954,0.38776684
cashier_middle aged_prompt_1_13.png,31,Man,white,neutral,1.0,1.049215,98.95078,0.019582506,0.0066798916,0.00033437862,96.67604,0.8183252,2.4790437,2.2079782,0.006271661,0.24393417,2.6076865,41.802235,0.036811292,53.095085
cashier_middle aged_prompt_1_0.png,46,Man,white,happy,1.0,0.010098058,99.98991,0.14950475,2.4542599,0.21754411,35.52907,27.922245,33.72738,0.16726679,4.5593134e-07,0.0013829211,72.93523,0.122982554,0.0004140487,26.772728
cashier_middle aged_prompt_1_9.png,29,Man,white,neutral,1.0,17.869535,82.13047,0.6129349,0.2080053,0.020091074,84.81902,5.5224504,8.817495,0.00036906445,6.7417986e-08,0.030378226,15.234989,0.11103588,0.22900079,84.394226
cashier_middle aged_prompt_0_10.png,27,Woman,white,neutral,1.0,100.0,1.1576461e-06,0.13071106,0.16916558,0.014213476,83.270355,4.8571234,11.55843,0.6320097,3.2710536e-06,1.4832236,0.010438379,8.94054,0.17086858,88.76292
cashier_middle aged_prompt_0_48.png,33,Woman,white,neutral,1.0,100.0,1.5206815e-06,2.2527356e-05,5.6805944e-05,3.8578207e-07,99.530365,0.22467543,0.24488716,0.00023718594,5.5018375e-11,5.8374564e-05,12.813488,0.24327537,2.7310116e-06,86.94294
cashier_middle aged_prompt_1_26.png,41,Woman,white,happy,1.0,99.9754,0.024595318,0.00053462357,0.00083729706,1.7584267e-05,98.09793,0.54598373,1.3546969,0.0007532483,2.9358955e-06,0.00012779424,76.22979,0.20077887,0.0017177097,23.566835
cashier_middle aged_prompt_0_12.png,36,Woman,latino hispanic,happy,1.0,90.99807,9.001934,8.457095,5.013592,2.15033,30.246487,16.782757,37.349743,0.0020148102,4.9205323e-07,0.0031902576,81.543655,0.0078065465,0.01587132,18.427465
cashier_middle aged_prompt_0_26.png,33,Woman,white,happy,1.0,99.99998,2.0489533e-05,0.0064776023,0.004701141,0.00019712085,94.00987,1.5678393,4.4109154,2.4696691e-11,5.7731774e-22,1.0686648e-13,99.42108,2.8004232e-08,6.1230097e-09,0.5789106
cashier_middle aged_prompt_0_2.png,33,Woman,white,neutral,1.0,99.99991,9.3181254e-05,1.0349144,0.4212032,0.09080539,69.15372,7.529522,21.769844,0.0018139028,1.56809e-07,0.13794602,28.595942,0.36780447,0.043773167,70.852715
cashier_middle aged_prompt_1_18.png,40,Woman,white,happy,1.0,99.917465,0.08253437,0.00019374999,0.0006891356,4.461423e-06,97.73716,0.9197781,1.3421824,0.0001925469,5.9430882e-09,0.00013963856,97.32553,0.00056827185,0.048389167,2.6251822
cashier_middle aged_prompt_1_23.png,46,Woman,white,happy,1.0,99.997185,0.0028148585,0.010896113,0.009660458,0.00029059267,91.71775,2.4233062,5.8380938,6.55571e-06,8.440475e-11,3.4352843e-07,99.53265,2.7068178e-05,1.6720076e-05,0.4672929
cashier_middle aged_prompt_1_33.png,31,Man,latino hispanic,neutral,1.0,3.6311069,96.3689,8.355137,6.0412917,3.3163457,26.811962,17.219175,38.256096,14.209628,0.0012220136,7.4224653,0.007814992,15.935314,0.019529149,62.40403
cashier_middle aged_prompt_1_37.png,35,Man,white,neutral,1.0,0.721386,99.27861,10.993769,4.214574,2.2052753,34.787144,16.22519,31.574047,3.6509082,7.153004e-05,0.060394797,1.7573552,8.20503,0.0012387302,86.325005
cashier_middle aged_prompt_0_0.png,31,Woman,white,neutral,1.0,99.99989,0.00011252738,0.36228994,0.34689382,0.0608333,64.39835,9.248416,25.583227,13.381104,0.0018291061,0.13446444,12.698022,7.660529,0.05508992,66.06896
cashier_middle aged_prompt_0_46.png,37,Woman,white,neutral,1.0,72.86321,27.136786,0.6298112,0.8786922,0.100814775,69.09377,14.087862,15.209052,0.020875392,8.675382e-06,0.00060209865,17.807827,0.42704925,2.7327329e-05,81.74361
cashier_middle aged_prompt_0_14.png,35,Woman,white,happy,1.0,99.999954,4.6643443e-05,0.007973015,0.010026538,0.0005115185,88.87445,2.5060666,8.600973,2.2679706e-05,1.8539094e-11,1.6925216e-06,96.62443,0.0026970836,7.2744515e-06,3.3728468
cashier_middle aged_prompt_1_25.png,48,Woman,white,happy,1.0,99.999664,0.0003353604,0.0033681227,0.0047155484,6.012734e-05,97.58487,1.0809343,1.3260528,0.008373288,6.5310533e-06,0.00030551432,71.82704,0.4853289,0.0009325462,27.678013
cashier_middle aged_prompt_0_38.png,35,Woman,white,neutral,1.0,99.93301,0.067002796,17.987589,2.7627304,1.1135874,37.60806,10.514484,30.013552,0.0583577,1.088356e-05,0.032348465,0.65210915,0.5420421,0.011957716,98.70317
cashier_middle aged_prompt_0_32.png,35,Woman,white,happy,1.0,99.6395,0.3604935,2.675884,1.2102351,0.36093512,47.47261,8.208658,40.071674,2.9285218e-08,2.7336582e-19,8.181397e-11,99.87896,1.2549722e-06,1.3149783e-07,0.12104362
cashier_middle aged_prompt_1_16.png,41,Woman,white,neutral,1.0,99.955315,0.04468833,0.0016646227,0.002219898,1.925099e-05,96.777794,1.1321356,2.0861692,2.606082,0.00024300498,0.6695527,0.39664823,11.612511,0.078992724,84.63597
cashier_middle aged_prompt_1_34.png,32,Woman,white,neutral,1.0,99.92868,0.07131477,7.717683e-07,6.239739e-07,3.3309882e-09,99.96079,0.011585043,0.027611006,0.06158641,4.9878967e-05,0.009754427,35.016094,1.3796993,0.042840943,63.48998
cashier_middle aged_prompt_0_11.png,36,Woman,latino hispanic,happy,1.0,100.0,3.8294937e-07,34.641396,9.084485,4.3334417,11.571198,5.222685,35.146797,1.1505522e-05,1.4999948e-09,0.0126980925,88.92989,0.00080874143,0.08091457,10.975679
cashier_middle aged_prompt_1_39.png,30,Man,latino hispanic,neutral,1.0,0.34877717,99.65122,5.167184,6.810154,1.8985946,26.934204,19.3657,39.824165,0.6835785,7.1594883e-07,0.0032932258,0.07464359,5.415994,0.000592886,93.82189
cashier_middle aged_prompt_0_17.png,46,Woman,white,happy,1.0,99.99187,0.008123979,0.0030801063,0.0037331614,6.230685e-05,95.83261,1.7579719,2.4025376,0.0012853431,1.5910915e-06,0.00474752,65.13794,0.433132,7.392597e-05,34.422836
cashier_middle aged_prompt_1_32.png,37,Man,white,angry,1.0,0.018849384,99.981155,2.0062997,6.4956856,1.7269355,36.114964,19.700483,33.95564,72.87,1.6948616e-11,0.0017217445,0.14358276,0.70205986,1.1836242e-07,26.282633
cashier_middle aged_prompt_0_7.png,47,Woman,white,happy,1.0,99.999985,7.286884e-06,0.52302957,0.3029047,0.054314964,56.44848,6.558317,36.112957,1.9391579e-11,6.0033676e-24,3.9514078e-12,99.96589,2.1447393e-09,3.1013583e-09,0.034112737
cashier_middle aged_prompt_0_37.png,50,Woman,white,happy,1.0,99.99887,0.001134176,6.033924,1.0442309,0.50059646,44.780884,7.88574,39.754623,2.9314447e-06,2.2272257e-14,1.3314853e-07,92.82551,4.7473557e-05,3.2971806e-07,7.174443
cashier_middle aged_prompt_0_6.png,38,Woman,latino hispanic,neutral,1.0,99.999596,0.00040452505,0.523789,1.1386017,0.16444917,24.604544,4.7496333,68.818985,0.5218051,2.0590076e-05,1.9117213,29.566723,3.0598338,12.975232,51.964664
cashier_middle aged_prompt_0_49.png,34,Woman,white,happy,1.0,99.961494,0.03849853,0.058761917,0.093122385,0.0034603649,79.69378,10.54391,9.606958,0.42548856,0.0033751712,1.1664665,55.46222,3.530374,0.025191374,39.386894
cashier_middle aged_prompt_0_30.png,32,Woman,white,neutral,1.0,99.99991,9.62788e-05,0.0014480901,0.002509572,3.4518038e-05,96.90431,1.4063911,1.6853068,1.4827796,0.00024293183,5.3131304,0.97492105,4.0287375,0.045340173,88.15485
cashier_middle aged_prompt_0_9.png,49,Woman,white,happy,1.0,100.0,5.12891e-06,0.0068801264,0.0007404786,4.33436e-05,98.86561,0.38762844,0.73909485,0.0111202635,2.9380739e-05,0.07861269,76.84051,0.1521878,0.034006104,22.883535
cashier_middle aged_prompt_1_43.png,36,Woman,white,neutral,1.0,99.99957,0.0004343273,0.00033285952,0.000107209504,1.4408577e-06,99.051674,0.31919974,0.6286888,2.5272214,0.015200835,6.0330944,5.6174088,29.730919,0.2062016,55.869953
cashier_middle aged_prompt_1_20.png,40,Woman,white,happy,1.0,99.999985,6.96223e-06,0.0007186078,0.0033656794,8.35139e-05,96.059685,1.1628745,2.7732713,0.009946214,4.983266e-06,2.762719,89.86479,0.19047312,0.07374835,7.098316
cashier_middle aged_prompt_1_35.png,40,Woman,white,neutral,1.0,99.99538,0.004620338,5.8217774e-05,0.00024993456,1.6177218e-06,98.69059,0.42911997,0.87999076,2.286916,0.02719273,0.36549446,22.56395,4.7018313,0.035767857,70.018845
